payment_id,invoice_id,attempted_at,payment_status,amount
SPAY0079846,INV0078138,2025-03-16,succeeded,49
SPAY0079847,INV0078139,2025-04-16,succeeded,49
SPAY0079848,INV0078140,2025-05-16,succeeded,49
SPAY0079849,INV0078141,2025-06-16,succeeded,49
SPAY0079850,INV0078142,2025-07-16,succeeded,49
SPAY0079851,INV0078143,2025-08-16,succeeded,49
SPAY0079852,INV0078144,2025-09-16,succeeded,49
SPAY0079853,INV0078145,2025-10-16,succeeded,49
SPAY0079854,INV0078146,2025-11-16,succeeded,49
SPAY0079855,INV0078148,2024-08-02,succeeded,49
SPAY0079856,INV0078149,2024-08-31,succeeded,49
SPAY0079857,INV0078150,2024-10-01,succeeded,49
SPAY0079858,INV0078151,2024-10-31,succeeded,49
SPAY0079859,INV0078152,2024-12-01,succeeded,49
SPAY0079860,INV0078153,2024-12-31,succeeded,49
SPAY0079861,INV0078154,2025-01-29,failed,49
SPAY0079862,INV0078154,2025-01-31,succeeded,49
SPAY0079863,INV0078155,2025-03-03,succeeded,49
SPAY0079864,INV0078156,2025-03-31,succeeded,49
SPAY0079865,INV0078157,2025-05-01,succeeded,49
SPAY0079866,INV0078158,2025-05-31,succeeded,49
SPAY0079867,INV0078159,2025-07-01,succeeded,49
SPAY0079868,INV0078160,2025-07-31,succeeded,49
SPAY0079869,INV0078161,2025-08-31,succeeded,49
SPAY0079870,INV0078162,2025-10-01,succeeded,49
SPAY0079871,INV0078163,2025-10-31,succeeded,49
SPAY0079872,INV0078164,2025-12-01,succeeded,49
SPAY0079873,INV0078166,2024-04-20,succeeded,199
SPAY0079874,INV0078167,2024-05-20,succeeded,199
SPAY0079875,INV0078168,2024-06-20,succeeded,199
SPAY0079876,INV0078169,2024-07-20,succeeded,199
SPAY0079877,INV0078170,2024-08-20,succeeded,199
SPAY0079878,INV0078171,2024-09-20,succeeded,199
SPAY0079879,INV0078172,2024-10-20,succeeded,199
SPAY0079880,INV0078173,2024-11-20,succeeded,199
SPAY0079881,INV0078174,2024-12-20,succeeded,199
SPAY0079882,INV0078175,2025-01-20,succeeded,199
SPAY0079883,INV0078176,2025-02-20,succeeded,199
SPAY0079884,INV0078177,2025-03-20,succeeded,199
SPAY0079885,INV0078178,2025-04-20,succeeded,199
SPAY0079886,INV0078179,2025-05-20,succeeded,199
SPAY0079887,INV0078180,2025-06-20,succeeded,199
SPAY0079888,INV0078181,2025-07-20,succeeded,199
SPAY0079889,INV0078182,2025-08-18,failed,199
SPAY0079890,INV0078182,2025-08-20,succeeded,199
SPAY0079891,INV0078183,2025-09-20,succeeded,199
SPAY0079892,INV0078184,2025-10-20,succeeded,199
SPAY0079893,INV0078185,2025-11-20,succeeded,199
SPAY0079894,INV0078187,2024-12-02,failed,49
SPAY0079895,INV0078187,2024-12-04,succeeded,49
SPAY0079896,INV0078188,2025-01-04,succeeded,49
SPAY0079897,INV0078189,2025-02-04,succeeded,49
SPAY0079898,INV0078190,2025-03-04,succeeded,49
SPAY0079899,INV0078191,2025-04-04,succeeded,49
SPAY0079900,INV0078192,2025-05-04,succeeded,49
SPAY0079901,INV0078193,2025-06-04,succeeded,49
SPAY0079902,INV0078194,2025-07-02,failed,49
SPAY0079903,INV0078194,2025-07-04,succeeded,49
SPAY0079904,INV0078195,2025-08-04,succeeded,49
SPAY0079905,INV0078196,2025-09-04,succeeded,49
SPAY0079906,INV0078197,2025-10-02,failed,49
SPAY0079907,INV0078197,2025-10-04,succeeded,49
SPAY0079908,INV0078198,2025-11-04,succeeded,49
SPAY0079909,INV0078199,2025-07-19,succeeded,49
SPAY0079910,INV0078200,2025-08-19,succeeded,49
SPAY0079911,INV0078201,2025-09-19,succeeded,49
SPAY0079912,INV0078202,2025-10-19,succeeded,49
SPAY0079913,INV0078203,2025-11-19,succeeded,49
SPAY0079914,INV0078205,2023-11-24,succeeded,2579
SPAY0079915,INV0078206,2023-12-24,succeeded,2579
SPAY0079916,INV0078207,2024-01-24,succeeded,2579
SPAY0079917,INV0078208,2024-02-24,succeeded,2579
SPAY0079918,INV0078209,2024-03-24,succeeded,2579
SPAY0079919,INV0078210,2024-04-22,failed,2579
SPAY0079920,INV0078210,2024-04-24,succeeded,2579
SPAY0079921,INV0078211,2024-05-24,succeeded,2579
SPAY0079922,INV0078212,2024-06-24,succeeded,2579
SPAY0079923,INV0078213,2024-07-24,succeeded,2579
SPAY0079924,INV0078214,2024-08-24,succeeded,2579
SPAY0079925,INV0078215,2024-09-24,succeeded,2579
SPAY0079926,INV0078216,2024-10-22,failed,2579
SPAY0079927,INV0078216,2024-10-24,succeeded,2579
SPAY0079928,INV0078217,2024-11-22,failed,2579
SPAY0079929,INV0078217,2024-11-24,succeeded,2579
SPAY0079930,INV0078218,2024-12-24,succeeded,2579
SPAY0079931,INV0078219,2025-01-24,succeeded,2579
SPAY0079932,INV0078220,2025-02-24,succeeded,2579
SPAY0079933,INV0078221,2025-03-24,succeeded,2579
SPAY0079934,INV0078222,2025-04-24,succeeded,2579
SPAY0079935,INV0078223,2025-05-24,succeeded,2579
SPAY0079936,INV0078224,2025-06-24,succeeded,2579
SPAY0079937,INV0078225,2025-07-24,succeeded,2579
SPAY0079938,INV0078226,2025-08-24,succeeded,2579
SPAY0079939,INV0078227,2025-09-24,succeeded,2579
SPAY0079940,INV0078228,2025-10-24,succeeded,2579
SPAY0079941,INV0078229,2025-11-24,succeeded,2579
SPAY0079942,INV0078231,2025-08-03,succeeded,49
SPAY0079943,INV0078232,2025-08-31,succeeded,49
SPAY0079944,INV0078233,2025-10-01,succeeded,49
SPAY0079945,INV0078234,2025-10-31,succeeded,49
SPAY0079946,INV0078235,2025-12-01,succeeded,49
SPAY0079947,INV0078237,2025-07-05,succeeded,199
SPAY0079948,INV0078238,2025-08-05,succeeded,199
SPAY0079949,INV0078239,2025-09-05,succeeded,199
SPAY0079950,INV0078240,2025-10-05,succeeded,199
SPAY0079951,INV0078241,2025-11-05,succeeded,199
SPAY0079952,INV0078243,2024-08-19,succeeded,49
SPAY0079953,INV0078244,2024-09-19,succeeded,49
SPAY0079954,INV0078245,2024-10-17,failed,49
SPAY0079955,INV0078245,2024-10-19,succeeded,49
SPAY0079956,INV0078246,2024-11-19,succeeded,49
SPAY0079957,INV0078247,2024-12-19,succeeded,49
SPAY0079958,INV0078248,2025-01-19,succeeded,49
SPAY0079959,INV0078249,2025-02-19,succeeded,49
SPAY0079960,INV0078250,2025-03-19,succeeded,49
SPAY0079961,INV0078251,2025-04-19,succeeded,49
SPAY0079962,INV0078252,2024-04-08,succeeded,49
SPAY0079963,INV0078253,2024-05-08,succeeded,49
SPAY0079964,INV0078254,2024-06-08,succeeded,49
SPAY0079965,INV0078255,2024-07-08,succeeded,49
SPAY0079966,INV0078256,2024-08-08,succeeded,49
SPAY0079967,INV0078257,2024-09-08,succeeded,49
SPAY0079968,INV0078258,2024-10-08,succeeded,49
SPAY0079969,INV0078259,2024-11-08,succeeded,49
SPAY0079970,INV0078260,2024-12-08,succeeded,49
SPAY0079971,INV0078261,2025-01-08,succeeded,49
SPAY0079972,INV0078262,2025-02-08,succeeded,49
SPAY0079973,INV0078263,2025-03-08,succeeded,49
SPAY0079974,INV0078264,2025-04-06,failed,49
SPAY0079975,INV0078264,2025-04-08,succeeded,49
SPAY0079976,INV0078265,2025-05-08,succeeded,49
SPAY0079977,INV0078266,2025-06-08,succeeded,49
SPAY0079978,INV0078267,2025-07-08,succeeded,49
SPAY0079979,INV0078268,2025-08-08,succeeded,49
SPAY0079980,INV0078269,2025-09-08,succeeded,49
SPAY0079981,INV0078270,2025-10-08,succeeded,49
SPAY0079982,INV0078271,2025-11-08,succeeded,49
SPAY0079983,INV0078272,2025-12-06,failed,49
SPAY0079984,INV0078273,2024-03-05,succeeded,247
SPAY0079985,INV0078274,2024-04-05,succeeded,247
SPAY0079986,INV0078275,2024-05-05,succeeded,247
SPAY0079987,INV0078276,2024-06-05,succeeded,247
SPAY0079988,INV0078277,2024-07-05,succeeded,247
SPAY0079989,INV0078278,2024-08-05,succeeded,247
SPAY0079990,INV0078279,2024-09-05,succeeded,247
SPAY0079991,INV0078280,2024-10-05,succeeded,247
SPAY0079992,INV0078281,2024-11-05,succeeded,247
SPAY0079993,INV0078282,2024-12-05,succeeded,247
SPAY0079994,INV0078283,2025-01-05,succeeded,247
SPAY0079995,INV0078284,2025-02-05,succeeded,247
SPAY0079996,INV0078285,2025-03-05,succeeded,247
SPAY0079997,INV0078286,2025-04-03,failed,247
SPAY0079998,INV0078286,2025-04-05,succeeded,247
SPAY0079999,INV0078287,2025-05-05,succeeded,247
SPAY0080000,INV0078288,2025-06-03,failed,247
SPAY0080001,INV0078288,2025-06-05,succeeded,247
SPAY0080002,INV0078289,2025-07-05,succeeded,247
SPAY0080003,INV0078290,2025-08-05,succeeded,247
SPAY0080004,INV0078291,2025-09-05,succeeded,247
SPAY0080005,INV0078292,2025-10-05,succeeded,247
SPAY0080006,INV0078293,2025-11-05,succeeded,247
SPAY0080007,INV0078295,2025-03-18,succeeded,199
SPAY0080008,INV0078296,2025-04-18,succeeded,199
SPAY0080009,INV0078297,2025-05-18,succeeded,199
SPAY0080010,INV0078298,2025-06-18,succeeded,199
SPAY0080011,INV0078299,2025-07-18,succeeded,199
SPAY0080012,INV0078300,2025-08-18,succeeded,199
SPAY0080013,INV0078301,2025-09-18,succeeded,199
SPAY0080014,INV0078302,2024-10-02,succeeded,991
SPAY0080015,INV0078303,2024-10-31,succeeded,991
SPAY0080016,INV0078304,2024-12-01,succeeded,991
SPAY0080017,INV0078305,2024-12-31,succeeded,991
SPAY0080018,INV0078306,2025-01-31,succeeded,991
SPAY0080019,INV0078307,2025-03-01,failed,991
SPAY0080020,INV0078307,2025-03-03,succeeded,991
SPAY0080021,INV0078308,2025-03-31,succeeded,991
SPAY0080022,INV0078309,2025-05-01,succeeded,991
SPAY0080023,INV0078310,2025-05-31,succeeded,991
SPAY0080024,INV0078311,2025-07-01,succeeded,991
SPAY0080025,INV0078312,2025-07-31,succeeded,991
SPAY0080026,INV0078313,2025-08-31,succeeded,991
SPAY0080027,INV0078314,2025-10-01,succeeded,991
SPAY0080028,INV0078315,2025-10-29,failed,991
SPAY0080029,INV0078315,2025-10-31,succeeded,991
SPAY0080030,INV0078316,2025-12-01,succeeded,991
SPAY0080031,INV0078318,2025-01-15,succeeded,59
SPAY0080032,INV0078319,2025-02-15,succeeded,59
SPAY0080033,INV0078320,2025-03-15,succeeded,59
SPAY0080034,INV0078321,2025-04-15,succeeded,59
SPAY0080035,INV0078322,2025-05-13,failed,59
SPAY0080036,INV0078322,2025-05-15,succeeded,59
SPAY0080037,INV0078323,2025-06-15,succeeded,59
SPAY0080038,INV0078324,2025-07-15,succeeded,59
SPAY0080039,INV0078325,2025-08-15,succeeded,59
SPAY0080040,INV0078326,2025-09-15,succeeded,59
SPAY0080041,INV0078327,2025-10-15,succeeded,59
SPAY0080042,INV0078328,2025-11-15,succeeded,59
SPAY0080043,INV0078330,2024-06-13,succeeded,199
SPAY0080044,INV0078331,2024-07-11,failed,199
SPAY0080045,INV0078331,2024-07-13,succeeded,199
SPAY0080046,INV0078332,2024-08-13,succeeded,199
SPAY0080047,INV0078333,2024-09-13,succeeded,199
SPAY0080048,INV0078334,2024-10-13,succeeded,199
SPAY0080049,INV0078335,2024-11-13,succeeded,199
SPAY0080050,INV0078336,2024-12-13,succeeded,199
SPAY0080051,INV0078337,2025-01-13,succeeded,199
SPAY0080052,INV0078338,2025-02-13,succeeded,199
SPAY0080053,INV0078339,2025-03-13,succeeded,199
SPAY0080054,INV0078340,2025-04-13,succeeded,199
SPAY0080055,INV0078341,2025-05-13,succeeded,199
SPAY0080056,INV0078342,2025-06-13,succeeded,199
SPAY0080057,INV0078343,2025-07-13,succeeded,199
SPAY0080058,INV0078344,2025-08-13,succeeded,199
SPAY0080059,INV0078345,2025-09-13,succeeded,199
SPAY0080060,INV0078346,2025-10-13,succeeded,199
SPAY0080061,INV0078347,2025-11-13,succeeded,199
SPAY0080062,INV0078349,2023-11-01,succeeded,49
SPAY0080063,INV0078350,2023-12-01,succeeded,49
SPAY0080064,INV0078351,2023-12-31,succeeded,49
SPAY0080065,INV0078352,2024-01-31,succeeded,49
SPAY0080066,INV0078353,2024-03-02,succeeded,49
SPAY0080067,INV0078354,2024-03-31,succeeded,49
SPAY0080068,INV0078355,2024-05-01,succeeded,49
SPAY0080069,INV0078356,2024-05-29,failed,49
SPAY0080070,INV0078356,2024-05-31,succeeded,49
SPAY0080071,INV0078357,2024-06-29,failed,49
SPAY0080072,INV0078357,2024-07-01,succeeded,49
SPAY0080073,INV0078358,2024-07-31,succeeded,49
SPAY0080074,INV0078359,2024-08-29,failed,49
SPAY0080075,INV0078359,2024-08-31,succeeded,49
SPAY0080076,INV0078360,2024-10-01,succeeded,49
SPAY0080077,INV0078361,2024-10-31,succeeded,49
SPAY0080078,INV0078362,2024-12-01,succeeded,49
SPAY0080079,INV0078363,2024-12-31,succeeded,49
SPAY0080080,INV0078364,2025-01-31,succeeded,49
SPAY0080081,INV0078365,2025-03-01,failed,49
SPAY0080082,INV0078365,2025-03-03,succeeded,49
SPAY0080083,INV0078366,2025-03-31,succeeded,49
SPAY0080084,INV0078367,2025-05-01,succeeded,49
SPAY0080085,INV0078368,2025-05-31,succeeded,49
SPAY0080086,INV0078369,2025-07-01,succeeded,49
SPAY0080087,INV0078370,2025-07-31,succeeded,49
SPAY0080088,INV0078371,2023-04-09,succeeded,199
SPAY0080089,INV0078372,2023-05-09,succeeded,199
SPAY0080090,INV0078373,2023-06-09,succeeded,199
SPAY0080091,INV0078374,2023-07-09,succeeded,199
SPAY0080092,INV0078375,2023-08-09,succeeded,199
SPAY0080093,INV0078376,2023-09-09,succeeded,199
SPAY0080094,INV0078377,2023-10-09,succeeded,199
SPAY0080095,INV0078378,2023-11-09,succeeded,199
SPAY0080096,INV0078379,2023-12-07,failed,199
SPAY0080097,INV0078379,2023-12-09,succeeded,199
SPAY0080098,INV0078380,2024-01-09,succeeded,199
SPAY0080099,INV0078381,2024-02-09,succeeded,199
SPAY0080100,INV0078382,2024-03-07,failed,199
SPAY0080101,INV0078382,2024-03-09,succeeded,199
SPAY0080102,INV0078383,2024-04-09,succeeded,199
SPAY0080103,INV0078384,2024-05-09,succeeded,199
SPAY0080104,INV0078385,2024-06-09,succeeded,199
SPAY0080105,INV0078386,2024-07-09,succeeded,199
SPAY0080106,INV0078387,2024-08-09,succeeded,199
SPAY0080107,INV0078388,2024-09-09,succeeded,199
SPAY0080108,INV0078389,2024-10-07,failed,199
SPAY0080109,INV0078389,2024-10-09,succeeded,199
SPAY0080110,INV0078390,2024-11-09,succeeded,199
SPAY0080111,INV0078391,2024-12-09,succeeded,199
SPAY0080112,INV0078392,2025-01-09,succeeded,199
SPAY0080113,INV0078393,2025-02-09,succeeded,199
SPAY0080114,INV0078394,2025-03-09,succeeded,199
SPAY0080115,INV0078395,2025-04-09,succeeded,199
SPAY0080116,INV0078396,2025-05-09,succeeded,199
SPAY0080117,INV0078397,2025-06-09,succeeded,199
SPAY0080118,INV0078398,2025-07-09,succeeded,199
SPAY0080119,INV0078399,2025-08-09,succeeded,199
SPAY0080120,INV0078400,2025-09-09,succeeded,199
SPAY0080121,INV0078401,2025-10-09,succeeded,199
SPAY0080122,INV0078402,2025-11-09,succeeded,199
SPAY0080123,INV0078404,2023-05-21,succeeded,49
SPAY0080124,INV0078405,2023-06-19,failed,49
SPAY0080125,INV0078405,2023-06-21,succeeded,49
SPAY0080126,INV0078406,2023-07-21,succeeded,49
SPAY0080127,INV0078407,2023-08-21,succeeded,49
SPAY0080128,INV0078408,2023-09-19,failed,49
SPAY0080129,INV0078408,2023-09-21,succeeded,49
SPAY0080130,INV0078409,2023-10-21,succeeded,49
SPAY0080131,INV0078410,2023-11-21,succeeded,49
SPAY0080132,INV0078411,2023-12-19,failed,49
SPAY0080133,INV0078411,2023-12-21,succeeded,49
SPAY0080134,INV0078412,2024-01-21,succeeded,49
SPAY0080135,INV0078413,2024-02-21,succeeded,49
SPAY0080136,INV0078414,2024-03-19,failed,49
SPAY0080137,INV0078414,2024-03-21,succeeded,49
SPAY0080138,INV0078415,2024-04-21,succeeded,49
SPAY0080139,INV0078416,2024-05-21,succeeded,49
SPAY0080140,INV0078418,2024-07-21,succeeded,49
SPAY0080141,INV0078419,2024-08-21,succeeded,49
SPAY0080142,INV0078420,2024-09-21,succeeded,49
SPAY0080143,INV0078421,2024-10-21,succeeded,49
SPAY0080144,INV0078422,2024-11-21,succeeded,49
SPAY0080145,INV0078423,2024-12-21,succeeded,49
SPAY0080146,INV0078424,2025-01-21,succeeded,49
SPAY0080147,INV0078425,2025-02-21,succeeded,49
SPAY0080148,INV0078426,2025-03-21,succeeded,49
SPAY0080149,INV0078427,2025-04-21,succeeded,49
SPAY0080150,INV0078428,2025-05-21,succeeded,49
SPAY0080151,INV0078429,2025-06-21,succeeded,49
SPAY0080152,INV0078430,2025-07-19,failed,49
SPAY0080153,INV0078430,2025-07-21,succeeded,49
SPAY0080154,INV0078431,2025-08-21,succeeded,49
SPAY0080155,INV0078432,2025-09-21,succeeded,49
SPAY0080156,INV0078433,2025-10-21,succeeded,49
SPAY0080157,INV0078434,2025-11-21,succeeded,49
SPAY0080158,INV0078436,2023-11-09,succeeded,49
SPAY0080159,INV0078437,2023-12-09,succeeded,49
SPAY0080160,INV0078438,2024-01-09,succeeded,49
SPAY0080161,INV0078439,2024-02-09,succeeded,49
SPAY0080162,INV0078440,2024-03-07,failed,49
SPAY0080163,INV0078440,2024-03-09,succeeded,49
SPAY0080164,INV0078441,2024-04-09,succeeded,49
SPAY0080165,INV0078442,2024-05-07,failed,49
SPAY0080166,INV0078442,2024-05-09,succeeded,49
SPAY0080167,INV0078443,2024-06-09,succeeded,49
SPAY0080168,INV0078444,2024-07-09,succeeded,49
SPAY0080169,INV0078445,2024-08-09,succeeded,49
SPAY0080170,INV0078446,2024-09-09,succeeded,49
SPAY0080171,INV0078447,2024-10-09,succeeded,49
SPAY0080172,INV0078448,2024-11-09,succeeded,49
SPAY0080173,INV0078449,2024-12-09,succeeded,49
SPAY0080174,INV0078450,2025-01-09,succeeded,49
SPAY0080175,INV0078451,2025-02-09,succeeded,49
SPAY0080176,INV0078452,2025-03-09,succeeded,49
SPAY0080177,INV0078453,2025-04-09,succeeded,49
SPAY0080178,INV0078454,2025-05-09,succeeded,49
SPAY0080179,INV0078455,2025-06-09,succeeded,49
SPAY0080180,INV0078456,2025-07-09,succeeded,49
SPAY0080181,INV0078457,2025-08-09,succeeded,49
SPAY0080182,INV0078458,2025-09-09,succeeded,49
SPAY0080183,INV0078459,2025-10-09,succeeded,49
SPAY0080184,INV0078460,2025-11-09,succeeded,49
SPAY0080185,INV0078462,2024-11-15,succeeded,199
SPAY0080186,INV0078463,2024-12-15,succeeded,199
SPAY0080187,INV0078464,2025-01-15,succeeded,199
SPAY0080188,INV0078465,2025-02-15,succeeded,199
SPAY0080189,INV0078466,2025-03-15,succeeded,199
SPAY0080190,INV0078467,2025-04-15,succeeded,199
SPAY0080191,INV0078468,2025-05-15,succeeded,199
SPAY0080192,INV0078469,2025-06-15,succeeded,199
SPAY0080193,INV0078470,2025-07-15,succeeded,199
SPAY0080194,INV0078471,2025-08-15,succeeded,199
SPAY0080195,INV0078472,2025-09-13,failed,199
SPAY0080196,INV0078472,2025-09-15,succeeded,199
SPAY0080197,INV0078473,2025-10-15,succeeded,199
SPAY0080198,INV0078474,2025-11-13,failed,199
SPAY0080199,INV0078474,2025-11-15,succeeded,199
SPAY0080200,INV0078476,2024-12-16,succeeded,49
SPAY0080201,INV0078477,2025-01-14,failed,49
SPAY0080202,INV0078477,2025-01-16,succeeded,49
SPAY0080203,INV0078478,2025-02-16,succeeded,49
SPAY0080204,INV0078479,2025-03-16,succeeded,49
SPAY0080205,INV0078480,2025-04-16,succeeded,49
SPAY0080206,INV0078481,2025-05-14,failed,49
SPAY0080207,INV0078481,2025-05-16,succeeded,49
SPAY0080208,INV0078482,2025-06-16,succeeded,49
SPAY0080209,INV0078483,2025-07-16,succeeded,49
SPAY0080210,INV0078484,2025-08-14,failed,49
SPAY0080211,INV0078484,2025-08-16,succeeded,49
SPAY0080212,INV0078485,2025-09-16,succeeded,49
SPAY0080213,INV0078486,2025-10-14,failed,49
SPAY0080214,INV0078486,2025-10-16,succeeded,49
SPAY0080215,INV0078487,2025-11-16,succeeded,49
SPAY0080216,INV0078489,2023-10-17,succeeded,49
SPAY0080217,INV0078490,2023-11-17,succeeded,49
SPAY0080218,INV0078491,2023-12-17,succeeded,49
SPAY0080219,INV0078492,2024-01-17,succeeded,49
SPAY0080220,INV0078493,2024-02-17,succeeded,49
SPAY0080221,INV0078494,2024-03-15,failed,49
SPAY0080222,INV0078494,2024-03-17,succeeded,49
SPAY0080223,INV0078495,2024-04-17,succeeded,49
SPAY0080224,INV0078496,2024-05-17,succeeded,49
SPAY0080225,INV0078497,2024-06-17,succeeded,49
SPAY0080226,INV0078498,2024-07-17,succeeded,49
SPAY0080227,INV0078499,2024-08-15,failed,49
SPAY0080228,INV0078499,2024-08-17,succeeded,49
SPAY0080229,INV0078500,2024-09-17,succeeded,49
SPAY0080230,INV0078501,2024-10-17,succeeded,49
SPAY0080231,INV0078502,2024-11-15,failed,49
SPAY0080232,INV0078502,2024-11-17,succeeded,49
SPAY0080233,INV0078503,2024-12-17,succeeded,49
SPAY0080234,INV0078504,2025-01-17,succeeded,49
SPAY0080235,INV0078505,2025-02-17,succeeded,49
SPAY0080236,INV0078506,2025-03-17,succeeded,49
SPAY0080237,INV0078507,2025-04-17,succeeded,49
SPAY0080238,INV0078508,2025-05-17,succeeded,49
SPAY0080239,INV0078509,2025-06-17,succeeded,49
SPAY0080240,INV0078510,2025-07-17,succeeded,49
SPAY0080241,INV0078511,2025-08-17,succeeded,49
SPAY0080242,INV0078512,2025-09-17,succeeded,49
SPAY0080243,INV0078513,2025-10-15,failed,49
SPAY0080244,INV0078513,2025-10-17,succeeded,49
SPAY0080245,INV0078514,2025-11-17,succeeded,49
SPAY0080246,INV0078516,2023-11-27,succeeded,49
SPAY0080247,INV0078517,2023-12-27,succeeded,49
SPAY0080248,INV0078518,2024-01-27,succeeded,49
SPAY0080249,INV0078519,2024-02-27,succeeded,49
SPAY0080250,INV0078520,2024-03-27,succeeded,49
SPAY0080251,INV0078521,2024-04-27,succeeded,49
SPAY0080252,INV0078522,2024-05-27,succeeded,49
SPAY0080253,INV0078523,2024-06-27,succeeded,49
SPAY0080254,INV0078524,2024-07-27,succeeded,49
SPAY0080255,INV0078525,2024-08-27,succeeded,49
SPAY0080256,INV0078526,2024-09-27,succeeded,49
SPAY0080257,INV0078527,2024-10-27,succeeded,49
SPAY0080258,INV0078528,2024-11-27,succeeded,49
SPAY0080259,INV0078529,2024-12-27,succeeded,49
SPAY0080260,INV0078530,2025-01-27,succeeded,49
SPAY0080261,INV0078531,2025-02-27,succeeded,49
SPAY0080262,INV0078532,2025-03-27,succeeded,49
SPAY0080263,INV0078533,2025-04-27,succeeded,49
SPAY0080264,INV0078534,2025-05-27,succeeded,49
SPAY0080265,INV0078535,2025-06-27,succeeded,49
SPAY0080266,INV0078536,2025-07-27,succeeded,49
SPAY0080267,INV0078537,2025-08-27,succeeded,49
SPAY0080268,INV0078538,2025-09-27,succeeded,49
SPAY0080269,INV0078539,2025-10-27,succeeded,49
SPAY0080270,INV0078540,2023-05-01,succeeded,59
SPAY0080271,INV0078541,2023-05-31,succeeded,59
SPAY0080272,INV0078542,2023-07-01,succeeded,59
SPAY0080273,INV0078543,2023-07-31,succeeded,59
SPAY0080274,INV0078544,2023-08-31,succeeded,59
SPAY0080275,INV0078545,2023-10-01,succeeded,59
SPAY0080276,INV0078546,2023-10-31,succeeded,59
SPAY0080277,INV0078547,2023-12-01,succeeded,59
SPAY0080278,INV0078548,2023-12-31,succeeded,59
SPAY0080279,INV0078549,2024-01-31,succeeded,59
SPAY0080280,INV0078550,2024-03-02,succeeded,59
SPAY0080281,INV0078551,2024-03-31,succeeded,59
SPAY0080282,INV0078552,2024-04-10,failed,2499
SPAY0080283,INV0078552,2024-04-12,succeeded,2499
SPAY0080284,INV0078553,2024-05-12,succeeded,2499
SPAY0080285,INV0078554,2024-06-12,succeeded,2499
SPAY0080286,INV0078555,2024-07-12,succeeded,2499
SPAY0080287,INV0078556,2024-08-12,succeeded,2499
SPAY0080288,INV0078557,2024-09-12,succeeded,2499
SPAY0080289,INV0078558,2024-10-12,succeeded,2499
SPAY0080290,INV0078559,2024-11-12,succeeded,2499
SPAY0080291,INV0078560,2024-12-12,succeeded,2499
SPAY0080292,INV0078561,2025-01-12,succeeded,2499
SPAY0080293,INV0078562,2025-02-12,succeeded,2499
SPAY0080294,INV0078563,2025-03-12,succeeded,2499
SPAY0080295,INV0078564,2025-04-12,succeeded,2499
SPAY0080296,INV0078565,2025-05-12,succeeded,2499
SPAY0080297,INV0078566,2025-02-05,succeeded,49
SPAY0080298,INV0078567,2025-03-05,succeeded,49
SPAY0080299,INV0078568,2025-04-05,succeeded,49
SPAY0080300,INV0078569,2025-05-05,succeeded,49
SPAY0080301,INV0078570,2025-06-05,succeeded,49
SPAY0080302,INV0078571,2025-07-05,succeeded,49
SPAY0080303,INV0078572,2025-08-05,succeeded,49
SPAY0080304,INV0078573,2025-09-05,succeeded,49
SPAY0080305,INV0078574,2025-10-05,succeeded,49
SPAY0080306,INV0078575,2025-11-05,succeeded,49
SPAY0080307,INV0078577,2023-10-29,succeeded,799
SPAY0080308,INV0078578,2023-11-29,succeeded,799
SPAY0080309,INV0078579,2023-12-29,succeeded,799
SPAY0080310,INV0078580,2024-01-29,succeeded,799
SPAY0080311,INV0078581,2024-02-29,succeeded,799
SPAY0080312,INV0078582,2024-03-29,succeeded,799
SPAY0080313,INV0078583,2024-04-29,succeeded,799
SPAY0080314,INV0078584,2024-05-29,succeeded,799
SPAY0080315,INV0078585,2024-06-29,succeeded,799
SPAY0080316,INV0078586,2024-07-29,succeeded,799
SPAY0080317,INV0078587,2024-08-27,failed,799
SPAY0080318,INV0078587,2024-08-29,succeeded,799
SPAY0080319,INV0078588,2024-09-29,succeeded,799
SPAY0080320,INV0078589,2024-10-29,succeeded,799
SPAY0080321,INV0078590,2024-11-29,succeeded,799
SPAY0080322,INV0078591,2024-12-29,succeeded,799
SPAY0080323,INV0078592,2025-01-29,succeeded,799
SPAY0080324,INV0078593,2025-03-01,succeeded,799
SPAY0080325,INV0078594,2025-03-29,succeeded,799
SPAY0080326,INV0078595,2025-04-29,succeeded,799
SPAY0080327,INV0078596,2025-05-29,succeeded,799
SPAY0080328,INV0078597,2025-06-29,succeeded,799
SPAY0080329,INV0078598,2025-07-29,succeeded,799
SPAY0080330,INV0078599,2025-08-29,succeeded,799
SPAY0080331,INV0078600,2025-09-29,succeeded,799
SPAY0080332,INV0078601,2025-10-29,succeeded,799
SPAY0080333,INV0078602,2025-11-29,succeeded,799
SPAY0080334,INV0078604,2024-07-10,succeeded,199
SPAY0080335,INV0078605,2024-08-10,succeeded,199
SPAY0080336,INV0078607,2024-10-10,succeeded,199
SPAY0080337,INV0078608,2024-11-10,succeeded,199
SPAY0080338,INV0078609,2024-12-10,succeeded,199
SPAY0080339,INV0078610,2025-01-10,succeeded,199
SPAY0080340,INV0078611,2025-02-10,succeeded,199
SPAY0080341,INV0078612,2025-03-08,failed,199
SPAY0080342,INV0078612,2025-03-10,succeeded,199
SPAY0080343,INV0078613,2025-04-08,failed,199
SPAY0080344,INV0078613,2025-04-10,succeeded,199
SPAY0080345,INV0078614,2025-05-10,succeeded,199
